player,surface,aces,dfs,first_in,serve_pts
Sukhee Ann,Hard,0.0,4.0,20.0,38.0
Sule Ladipo,Hard,2.5,2.25,48.5,75.75
Sulistyo Wibowo,Hard,0.0,4.0,36.0,68.0
Sultan Khalfan,Hard,0.4444444444444444,3.2222222222222223,25.333333333333332,46.44444444444444
Sultan Narbekov,Clay,0.0,5.0,31.0,61.0
Sultan Narbekov,Hard,0.6666666666666666,3.6666666666666665,20.666666666666668,44.0
Sumit Nagal,Clay,1.21484375,2.31640625,48.69921875,69.68359375
Sumit Nagal,Grass,3.0,4.0,79.0,121.0
Sumit Nagal,Hard,2.0615384615384613,2.623076923076923,46.03076923076923,69.86923076923077
Sumit Sarkar,Hard,0.5,3.0,28.0,54.5
Sundet Nagimetov,Clay,0.0,8.0,16.0,42.0
Sung Hun Kim,Hard,0.0,2.0,41.0,61.0
Sung Jun Park,Hard,1.0,2.5,34.5,51.5
Sung Min Han,Hard,0.0,4.0,37.0,50.0
Sungbeen Sim,Hard,6.0,3.75,39.25,74.25
Sunil Kumar,Hard,2.0,3.0,32.0,62.0
Suraj Beniwal,Hard,3.0,2.5,28.5,52.0
Suraj R Prabodh,Hard,1.8125,1.6875,36.5625,59.875
Suren Vartanyan,Clay,0.0,1.0,41.0,54.0
Susheel Narla,Hard,1.0,5.0,40.0,73.0
Suthinan Tanthaseraneewat,Hard,3.0,4.5,37.5,56.5
Suwandi Suwandi,Hard,3.25,1.75,62.5,99.75
Sven Lah,Hard,1.0,4.25,44.5,64.75
Sven Lalic,Clay,1.0,1.0,37.0,58.0
Sven Lemstra,Hard,3.5,4.5,26.5,52.5
Sven Salumaa,Carpet,2.0,7.0,62.0,104.0
Svyatoslav Gulin,Clay,2.9473684210526314,2.3684210526315788,42.26315789473684,71.6842105263158
Svyatoslav Gulin,Hard,7.5,6.0,36.5,73.5
Svyatoslav Knyazev,Hard,1.5,4.0,25.0,44.5
Syed Mohd Agil Syed Naguib,Hard,0.8,2.8,30.8,54.8
Syl Gaxherri,Clay,2.0,3.5,39.25,69.0
Sylvestre Monnou,Hard,5.0,5.0,32.0,70.0
Szymon Kielan,Clay,2.7142857142857144,3.857142857142857,39.42857142857143,72.28571428571429
Szymon Kielan,Hard,6.0,8.5,28.0,58.0
Szymon Walkow,Clay,0.7142857142857143,4.285714285714286,38.0,62.0
Szymon Walkow,Hard,5.117647058823529,3.176470588235294,42.05882352941177,67.3529411764706
T. Farquhar,Clay,0.0,1.0,64.0,85.0
Tadas Babelis,Clay,2.0,2.5,29.5,51.5
Tadas Babelis,Hard,3.2,3.8,44.6,73.4
Tadeas Paroulek,Clay,1.0,4.0,33.333333333333336,60.666666666666664
Tadiwa Chinamo,Hard,2.0,4.0,68.0,96.0
Tae Woo Lee,Hard,3.0,2.75,36.75,60.75
Taha Baadi,Clay,0.0,2.0,27.0,34.0
Taha Baadi,Hard,4.5,3.4444444444444446,44.861111111111114,76.83333333333333
Taha Tifnouti,Clay,0.8571428571428571,4.428571428571429,21.0,41.142857142857146
Taisei Ichikawa,Hard,2.4285714285714284,2.857142857142857,48.0,74.04761904761905
Tak Khunn Wang,Clay,2.0,2.4444444444444446,39.24444444444445,68.53333333333333
Tak Khunn Wang,Hard,3.2686567164179103,2.537313432835821,39.88059701492537,73.11940298507463
Takahiro Ittogi,Hard,1.0,2.0,31.0,43.0
Takahiro Terachi,Hard,2.1818181818181817,2.909090909090909,35.54545454545455,69.18181818181819
Takanyi Garanganga,Clay,2.230769230769231,7.230769230769231,51.30769230769231,81.84615384615384
Takanyi Garanganga,Grass,7.461538461538462,2.769230769230769,49.76923076923077,74.07692307692308
Takanyi Garanganga,Hard,4.582608695652174,5.121739130434783,44.76521739130435,71.28695652173913
Takao Suzuki,Carpet,8.357142857142858,2.2142857142857144,47.0,70.57142857142857
Takao Suzuki,Grass,8.166666666666666,4.5,65.16666666666667,99.33333333333333
Takao Suzuki,Hard,6.818181818181818,2.5454545454545454,48.103896103896105,75.31168831168831
Takashi Saito,Carpet,5.0,5.0,37.0,62.0
Takashi Saito,Clay,1.4,1.4,34.0,49.8
Takashi Saito,Hard,4.2,2.6,48.6,81.0
Takeru Yuzuki,Clay,1.5,1.0,38.0,58.0
Takeru Yuzuki,Hard,10.25,4.0,43.5,67.75
Takeshi Endo,Carpet,2.0,0.0,55.0,84.0
Taketo Takamisawa,Hard,0.5,3.0,35.0,57.5
Takura Happy,Grass,1.0,8.0,29.0,61.0
Takura Happy,Hard,1.3333333333333333,4.333333333333333,27.666666666666668,49.666666666666664
Takuto Niki,Carpet,9.0,2.888888888888889,42.0,71.11111111111111
Takuto Niki,Hard,4.826086956521739,2.4565217391304346,41.73913043478261,68.57608695652173
Takuya Komura,Hard,0.0,3.0,48.0,79.0
Takuya Kumasaka,Hard,2.35,2.1,42.9,72.6
Tal Eros,Hard,3.0,2.0,53.5,79.0
Tal Goldengoren,Hard,1.3333333333333333,3.0,33.666666666666664,53.333333333333336
Talal Ouahabi,Clay,0.875,2.0,42.375,66.375
Talito Corrales,Clay,0.0,0.0,0.0,0.0
Tallon Griekspoor,Clay,4.5588235294117645,3.0294117647058822,47.89411764705882,76.87647058823529
Tallon Griekspoor,Grass,9.794117647058824,2.823529411764706,57.76470588235294,88.67647058823529
Tallon Griekspoor,Hard,7.783068783068783,3.121693121693122,50.80952380952381,79.26455026455027
Tamaki Yamao,Hard,0.0,6.0,45.0,70.0
Tamer El Sawy,Carpet,2.0,2.0,49.0,79.0
Tamer El Sawy,Clay,1.8333333333333333,1.8333333333333333,49.333333333333336,80.5
Tamer El Sawy,Hard,5.2,1.8,54.6,97.4
Tanakorn Srichaphan,Carpet,1.0,0.0,29.0,43.0
Tanguy Genier,Clay,2.0,1.0,28.0,49.0
Tanguy Genier,Hard,3.25,6.5,43.75,88.25
Tao Castillo Bernal,Clay,6.0,10.0,24.0,62.0
Tao Mu,Hard,3.0,4.181818181818182,41.18181818181818,65.9090909090909
Tapio Nurminen,Clay,4.0,3.0,54.0,86.0
Tarik Benhabiles,Clay,4.1,3.1,41.1,77.3
Tarik Benhabiles,Hard,4.666666666666667,2.6666666666666665,37.666666666666664,73.33333333333333
Taro Daniel,Clay,2.25,2.5569620253164556,46.63291139240506,72.46518987341773
Taro Daniel,Grass,5.85,3.65,53.05,89.6
Taro Daniel,Hard,3.7544757033248084,2.5140664961636827,43.626598465473144,71.50895140664962
Tasos Bavelas,Clay,2.0,2.3333333333333335,33.0,60.0
Tassilo Schmid,Clay,0.0,5.0,24.0,44.0
Tasuku Iwami,Carpet,3.5,0.5,50.5,72.5
Tasuku Iwami,Hard,4.0,2.75,36.25,64.0
Tatsuma Ito,Carpet,7.153846153846154,2.051282051282051,41.97435897435897,67.35897435897436
Tatsuma Ito,Clay,2.5517241379310347,2.896551724137931,41.724137931034484,72.51724137931035
Tatsuma Ito,Grass,4.425925925925926,2.574074074074074,46.7962962962963,75.14814814814815
Tatsuma Ito,Hard,3.9926873857404024,3.1590493601462524,42.87385740402194,71.20475319926874
Taylor Dent,Carpet,7.8,5.7,39.4,70.4
Taylor Dent,Clay,4.277777777777778,5.555555555555555,45.166666666666664,76.0
Taylor Dent,Grass,8.927272727272728,6.745454545454545,50.836363636363636,86.69090909090909
Taylor Dent,Hard,7.454545454545454,5.681818181818182,42.554545454545455,75.47727272727273
Taylor Fritz,Clay,7.237113402061856,1.8350515463917525,47.55670103092783,79.15463917525773
Taylor Fritz,Grass,11.194029850746269,2.4477611940298507,53.73134328358209,87.17910447761194
Taylor Fritz,Hard,9.44626168224299,2.5093457943925235,46.50934579439252,78.48831775700934
Teeradon Tortrakul,Hard,1.0,6.5,35.0,49.0
Teimouraz Metreveli,Hard,3.0,3.0,35.0,56.0
Tejas Chaukulkar,Hard,4.0,4.0,52.0,83.4
Temur Ismailov,Clay,6.142857142857143,4.571428571428571,43.285714285714285,77.28571428571429
Temur Ismailov,Hard,6.454545454545454,2.8181818181818183,37.75,66.27272727272727
Tennys Sandgren,Clay,5.3090909090909095,2.772727272727273,44.59090909090909,75.98181818181818
Tennys Sandgren,Grass,8.842105263157896,3.4210526315789473,53.73684210526316,86.84210526315789
Tennys Sandgren,Hard,7.790760869565218,2.3043478260869565,46.02445652173913,75.46195652173913
Tennyson Whiting,Clay,1.3333333333333333,5.0,30.666666666666668,54.0
Tennyson Whiting,Hard,2.5,5.75,42.25,71.75
Teo Susnjak,Hard,0.0,1.0,28.0,43.0
Teodor Dacian Craciun,Clay,3.7142857142857144,2.4285714285714284,46.142857142857146,73.57142857142857
Teodor Dacian Craciun,Hard,0.3333333333333333,3.3333333333333335,34.0,57.666666666666664
Teodor Nicolae Marin,Clay,2.0,4.0,39.0,62.5
Teppei Uesugi,Hard,0.0,3.0,30.0,51.0
Terence Atmane,Clay,4.222222222222222,3.9555555555555557,43.44444444444444,74.26666666666667
Terence Atmane,Grass,7.666666666666667,3.1666666666666665,57.666666666666664,88.33333333333333
Terence Atmane,Hard,7.539130434782609,3.756521739130435,46.2,77.23478260869565
Teri Groll,Hard,5.0,3.0,50.0,75.0
Tetsuro Habusawa,Hard,0.0,3.0,35.0,65.0
Tetsuya Chaen,Carpet,0.0,5.0,25.0,41.0
Tetsuya Chaen,Hard,1.5,3.5,40.5,67.5
Teymuraz Gabashvili,Carpet,6.2,2.7,39.0,70.4
Teymuraz Gabashvili,Clay,2.990228013029316,3.6254071661237783,42.586319218241044,72.0586319218241
Teymuraz Gabashvili,Grass,6.7727272727272725,4.136363636363637,57.81818181818182,98.45454545454545
Teymuraz Gabashvili,Hard,4.476614699331849,4.055679287305122,42.661469933184854,73.59910913140311
Thabo Ncube,Clay,1.0,7.0,27.0,60.0
Thai Son Kwiatkowski,Clay,5.212121212121212,3.3636363636363638,49.18181818181818,78.18181818181819
Thai Son Kwiatkowski,Grass,5.285714285714286,4.142857142857143,40.285714285714285,68.42857142857143
Thai Son Kwiatkowski,Hard,6.58252427184466,3.5728155339805827,43.20873786407767,73.67961165048544
Thales Turini,Clay,2.65,2.65,44.55,73.2
Thales Turini,Hard,2.2222222222222223,2.2222222222222223,38.833333333333336,62.666666666666664
Thanapet Chanta,Clay,4.0,7.0,38.0,70.0
Thanapet Chanta,Hard,1.4,2.8,39.53333333333333,64.06666666666666
Thanasi Kokkinakis,Clay,5.945054945054945,2.5054945054945055,46.24175824175824,76.13186813186813
Thanasi Kokkinakis,Grass,11.727272727272727,3.590909090909091,55.45454545454545,88.81818181818181
Thanasi Kokkinakis,Hard,9.996478873239436,3.0528169014084505,46.11267605633803,76.0
Thanh Trung Hoang,Hard,0.0,0.0,57.0,68.0
Thantub Suksumrarn,Hard,2.6,2.6,43.8,66.6
Themi Sitzoukis,Hard,0.0,2.0,28.0,45.0
Theo Arribage,Clay,1.6666666666666667,6.0,31.0,55.0
Theo Arribage,Hard,5.75,7.5,41.125,71.0
Theo Fournerie,Hard,0.0,0.0,34.0,56.0
Theo Papamalamis,Clay,1.0,2.0,27.0,61.0
Theo Papamalamis,Hard,2.0,2.3333333333333335,33.666666666666664,66.66666666666667
Theo Vandeweghe,Hard,1.0,7.0,35.0,81.0
Theodoros Angelinos,Clay,3.7142857142857144,2.380952380952381,43.904761904761905,73.71428571428571
Theodoros Angelinos,Grass,2.0,1.0,50.0,63.0
Theodoros Angelinos,Hard,3.8260869565217392,3.3043478260869565,37.95652173913044,64.91304347826087
Thiago Agustin Tirante,Clay,3.9246231155778895,2.236180904522613,48.33165829145729,73.13065326633166
Thiago Agustin Tirante,Grass,8.428571428571429,2.2857142857142856,51.714285714285715,76.42857142857143
Thiago Agustin Tirante,Hard,6.2105263157894735,2.7017543859649122,43.771929824561404,69.08771929824562
Thiago Alves,Clay,2.409090909090909,1.7159090909090908,43.22727272727273,67.04545454545455
Thiago Alves,Grass,2.142857142857143,3.0,48.285714285714285,77.85714285714286
Thiago Alves,Hard,3.4157303370786516,1.9438202247191012,46.97752808988764,72.43820224719101
Thiago Cigarran,Clay,0.8333333333333334,2.9166666666666665,44.5,72.66666666666667
Thiago Monteiro,Clay,3.9721115537848606,2.153386454183267,48.32868525896414,74.82669322709164
Thiago Monteiro,Grass,6.588235294117647,2.5294117647058822,59.94117647058823,92.47058823529412
Thiago Monteiro,Hard,5.965986394557823,2.2108843537414966,51.755102040816325,79.80272108843538
Thiago Seyboth Wild,Clay,3.9210526315789473,2.906015037593985,43.96616541353384,71.99248120300751
Thiago Seyboth Wild,Grass,7.909090909090909,3.727272727272727,55.45454545454545,86.45454545454545
Thiago Seyboth Wild,Hard,5.905405405405405,3.175675675675676,45.270270270270274,72.56756756756756
Thibaud Berland,Hard,0.5,2.5,40.25,61.0
Thibault Forget,Clay,1.0,2.0,60.0,79.0
Thibault Venturino,Hard,4.0,3.5,45.5,77.5
Thiemo De Bakker,Clay,6.42152466367713,1.5829596412556053,44.08520179372197,74.12107623318386
Thiemo De Bakker,Grass,10.166666666666666,1.8888888888888888,57.22222222222222,88.44444444444444
Thiemo De Bakker,Hard,8.463414634146341,1.774390243902439,43.77439024390244,73.15243902439025
Thien Nguyen Hoang,Hard,4.333333333333333,6.833333333333333,58.666666666666664,110.33333333333333
Thierry Ascione,Carpet,5.75,2.25,44.5,71.5
Thierry Ascione,Clay,2.4,2.075,48.4,73.475
Thierry Ascione,Grass,1.4,5.2,52.0,83.8
Thierry Ascione,Hard,4.363636363636363,2.6818181818181817,46.40909090909091,73.13636363636364
Thierry Champion,Carpet,2.0,1.0526315789473684,48.421052631578945,70.6842105263158
Thierry Champion,Clay,1.5135135135135136,1.2432432432432432,55.78378378378378,77.22972972972973
Thierry Champion,Grass,4.111111111111111,1.7777777777777777,113.33333333333333,150.33333333333334
Thierry Champion,Hard,1.3673469387755102,1.1224489795918366,54.183673469387756,75.51020408163265
Thierry Guardiola,Carpet,6.0,2.0,45.333333333333336,81.5
Thierry Guardiola,Clay,2.1470588235294117,1.4411764705882353,44.14705882352941,79.05882352941177
Thierry Guardiola,Hard,4.444444444444445,2.3333333333333335,47.5,87.61111111111111
Thierry Roggi,Clay,1.6666666666666667,6.0,32.333333333333336,67.0
Thierry Tulasne,Clay,2.0,6.0,42.5,74.0
Thierry Tulasne,Hard,1.0,4.0,34.0,67.0
Thierry Van Den Daele,Clay,0.0,0.0,0.0,0.0
Thijmen Loof,Clay,1.0,2.0,45.0,66.0
Thijmen Loof,Grass,4.0,4.0,29.0,52.0
Thijmen Loof,Hard,4.5,2.5,48.0,77.0
Thijs Boogaard,Hard,2.0,4.0,34.0,67.0
Thomas Andersen,Carpet,4.0,3.0,27.0,62.0
Thomas Blake,Clay,9.0,1.0,44.0,72.0
Thomas Blake,Grass,6.0,2.0,52.0,80.0
Thomas Blake,Hard,4.0,5.0,54.5,74.5
Thomas Bosancic,Hard,3.5,4.0,29.833333333333332,59.666666666666664
Thomas Braithwaite,Hard,1.8,3.4,46.2,68.4
Thomas Brechemier,Clay,1.5,2.5,28.0,55.5
Thomas Brechemier,Hard,1.3333333333333333,3.0,20.666666666666668,49.0
Thomas Buchmayer,Carpet,5.75,4.0,53.0,99.0
Thomas Buchmayer,Clay,4.125,4.625,47.0,82.5
Thomas Cazes Carrere,Clay,3.8,6.2,41.4,74.8
Thomas Da Silva Ramos,Clay,2.0,7.0,12.0,34.0
Thomas Deschamps,Clay,4.333333333333333,6.0,46.666666666666664,89.33333333333333
Thomas Deschamps,Hard,2.625,1.75,47.625,68.75
Thomas Drouet,Clay,6.0,3.0,33.0,65.0
Thomas Dupre,Hard,4.0,5.0,49.0,78.0
Thomas Enqvist,Carpet,9.094017094017094,4.282051282051282,41.82905982905983,76.16239316239316
Thomas Enqvist,Clay,5.389380530973451,4.407079646017699,45.31858407079646,79.90265486725664
Thomas Enqvist,Grass,12.1,7.975,54.175,101.125
Thomas Enqvist,Hard,7.5813953488372094,4.5162790697674415,42.39767441860465,77.86744186046512
Thomas Fabbiano,Carpet,2.5,4.0,41.5,68.5
Thomas Fabbiano,Clay,1.5159574468085106,3.0585106382978724,47.32446808510638,74.88829787234043
Thomas Fabbiano,Grass,2.5,2.8863636363636362,54.65909090909091,82.68181818181819
Thomas Fabbiano,Hard,2.091743119266055,2.7217125382262997,46.608562691131496,72.34250764525994
Thomas Fancutt,Clay,5.416666666666667,3.1666666666666665,32.416666666666664,59.333333333333336
Thomas Fancutt,Hard,8.518072289156626,4.542168674698795,41.59036144578313,71.95180722891567
Thomas Faurel,Clay,1.0,0.0,33.0,50.0
Thomas Giraudeau,Clay,0.0,4.0,34.0,58.5
Thomas Gollwitzer,Carpet,5.666666666666667,2.6666666666666665,36.5,68.83333333333333
Thomas Gollwitzer,Clay,2.2,4.0,40.4,68.8
Thomas Gollwitzer,Hard,2.0,4.0,57.0,115.0
Thomas Hogstedt,Carpet,5.0625,3.25,35.1875,66.9375
Thomas Hogstedt,Clay,3.5,2.5,34.5,66.5
Thomas Hogstedt,Grass,5.0,7.0,32.5,70.0
Thomas Hogstedt,Hard,3.909090909090909,3.8181818181818183,37.27272727272727,72.0909090909091
Thomas Johansson,Carpet,9.4,2.72,37.75,70.94
Thomas Johansson,Clay,5.326086956521739,2.608695652173913,43.90217391304348,83.75
Thomas Johansson,Grass,9.98611111111111,3.375,52.486111111111114,93.80555555555556
Thomas Johansson,Hard,8.468571428571428,2.9085714285714284,41.61142857142857,78.58
Thomas Jun Facchini Takemoto,Clay,1.0,3.0,33.0,54.0
Thomas Kano,Clay,0.0,5.0,35.0,47.0
Thomas Larsen,Carpet,1.5,3.5,25.5,50.0
Thomas Larsen,Clay,6.0,1.5,42.5,69.5
Thomas Laurent,Hard,3.0,3.2,41.4,62.8
Thomas Messmer,Hard,1.0,9.0,35.0,68.0
Thomas Muster,Carpet,4.912280701754386,2.473684210526316,39.64912280701754,70.45614035087719
Thomas Muster,Clay,2.2348284960422165,2.1952506596306067,46.96042216358839,74.13720316622691
Thomas Muster,Grass,5.133333333333334,3.3333333333333335,47.666666666666664,84.46666666666667
Thomas Muster,Hard,3.8802395209580838,2.8502994011976046,48.41916167664671,81.23353293413173
Thomas Nicholas Gadecki,Hard,3.5,4.5,32.5,55.5
Thomas Oger,Clay,2.8333333333333335,1.1666666666666667,38.833333333333336,64.33333333333333
Thomas Oger,Hard,7.0,3.0,41.0,71.0
Thomas Pavlekovich Smith,Hard,4.0,3.0,37.0,56.0
Thomas Prerovsky,Carpet,12.0,3.0,52.0,97.0
Thomas Pura,Hard,5.0,4.0,33.0,78.0
Thomas Schiessling,Clay,1.3076923076923077,2.8461538461538463,41.15384615384615,70.38461538461539
Thomas Schoorel,Carpet,8.666666666666666,2.6666666666666665,37.333333333333336,65.33333333333333
Thomas Schoorel,Clay,5.168067226890757,2.722689075630252,42.109243697478995,69.19327731092437
Thomas Schoorel,Grass,5.5,4.5,44.5,68.0
Thomas Schoorel,Hard,6.625,3.525,43.4,73.475
Thomas Shimada,Grass,3.0,1.0,29.0,51.0
Thomas Shimada,Hard,2.75,3.75,28.5,58.0
Thomas Statzberger,Clay,3.0,2.0,55.5,91.5
Thomas Statzberger,Hard,3.7142857142857144,1.8571428571428572,45.57142857142857,68.57142857142857
Thomas Susen,Hard,3.5,5.0,43.5,79.0
Thomas Wright,Hard,0.0,5.0,26.0,44.0
Thomas Yaka Kofi Setodji,Clay,4.333333333333333,1.3333333333333333,40.333333333333336,66.0
Thomas Yaka Kofi Setodji,Hard,3.7142857142857144,2.2857142857142856,30.428571428571427,51.0
Thomaz Bellucci,Clay,4.547169811320755,3.0296495956873315,42.63342318059299,73.2533692722372
Thomaz Bellucci,Grass,8.333333333333334,3.5555555555555554,62.611111111111114,104.66666666666667
Thomaz Bellucci,Hard,6.538116591928251,3.4529147982062782,47.233183856502244,81.95964125560538
Ti Chen,Carpet,5.933333333333334,1.6,57.46666666666667,85.86666666666666
Ti Chen,Clay,1.6666666666666667,2.7777777777777777,48.22222222222222,75.22222222222223
Ti Chen,Grass,2.0,3.0,47.5,80.5
Ti Chen,Hard,2.3681592039800994,1.6567164179104477,46.43283582089552,70.7860696517413
Tiago Cacao,Clay,0.9166666666666666,2.25,42.22222222222222,65.80555555555556
Tiago Cacao,Hard,0.0,2.0,28.0,48.0
Tiago Fernandes,Carpet,3.5,2.5,41.0,64.0
Tiago Fernandes,Clay,1.0,4.208333333333333,44.5,68.04166666666667
Tiago Fernandes,Grass,0.5,1.5,30.5,47.0
Tiago Fernandes,Hard,3.0588235294117645,2.8823529411764706,49.23529411764706,73.05882352941177
Tiago Lopes,Clay,2.3870967741935485,3.6129032258064515,37.903225806451616,63.87096774193548
Tiago Lopes,Hard,2.4,4.066666666666666,41.6,73.6
Tiago Lourenco,Clay,0.0,0.0,27.0,38.0
Tiago Pereira,Clay,2.066666666666667,2.1333333333333333,39.666666666666664,71.73333333333333
Tiago Pereira,Hard,1.1666666666666667,2.3333333333333335,30.0,55.666666666666664
Tiago Silva,Clay,1.25,3.5,28.5,51.5
Tiago Silva,Hard,0.0,5.5,31.0,57.0
Tiago Slonik,Hard,3.0,2.0,37.0,61.0
Tiago Sousa,Clay,2.0,2.0,38.0,75.0
Tiago Torres,Clay,2.0,4.5,33.0,65.0
Tian Xiang Hui,Hard,0.0,6.0,67.0,83.0
Tianhui Zhang,Hard,4.428571428571429,3.5714285714285716,46.142857142857146,74.14285714285714
Tibo Colson,Clay,7.4375,4.0625,42.9375,73.9375
Tibo Colson,Hard,9.384615384615385,2.923076923076923,44.23076923076923,72.76923076923077
Tigre Hank,Clay,2.111111111111111,6.555555555555555,37.0,72.22222222222223
Tigre Hank,Hard,3.269230769230769,3.3846153846153846,40.53846153846154,67.96153846153847
Tihomir Grozdanov,Clay,2.2222222222222223,4.666666666666667,33.0,60.111111111111114
Tihomir Grozdanov,Hard,1.0,5.0,23.0,61.0
Tilen Zitnik,Clay,0.3333333333333333,5.0,24.333333333333332,46.333333333333336
Tilen Zitnik,Hard,3.0,6.5,39.0,70.0
Tillmann Erdbories,Clay,1.0,3.0,29.0,46.5
Tim Goransson,Clay,2.0,4.333333333333333,35.0,62.0
Tim Handel,Carpet,11.0,3.0,54.0,78.0
Tim Handel,Clay,2.9444444444444446,3.388888888888889,48.77777777777778,78.44444444444444
Tim Handel,Hard,4.666666666666667,3.5555555555555554,44.55555555555556,76.11111111111111
Tim Henman,Carpet,7.48,3.05,39.52,70.18
Tim Henman,Clay,4.783018867924528,3.2264150943396226,49.43396226415094,86.34905660377359
Tim Henman,Grass,7.045454545454546,5.127272727272727,62.22727272727273,103.5909090909091
Tim Henman,Hard,5.675810473815462,3.453865336658354,44.743142144638405,78.19700748129675
Tim Hofmann,Hard,0.0,4.0,15.0,30.0
Tim Kopinski,Hard,4.777777777777778,6.111111111111111,35.666666666666664,68.55555555555556
Tim Loosen,Clay,0.0,5.0,22.0,46.0
Tim Mayotte,Carpet,5.857142857142857,6.571428571428571,43.285714285714285,83.14285714285714
Tim Mayotte,Grass,17.0,9.0,78.25,145.5
Tim Mayotte,Hard,4.8,5.2,39.4,69.8
Tim Nekic,Clay,3.0,4.0,19.0,50.0
Tim Puetz,Carpet,6.666666666666667,4.555555555555555,41.22222222222222,73.66666666666667
Tim Puetz,Clay,4.25531914893617,3.5319148936170213,38.255319148936174,74.17021276595744
Tim Puetz,Grass,11.1,5.3,50.6,84.4
Tim Puetz,Hard,7.6,3.3333333333333335,38.8,68.6
Tim Ruehl,Clay,0.0,4.0,87.5,112.0
Tim Sandkaulen,Clay,2.75,3.0,37.75,70.25
Tim Sandkaulen,Hard,3.0,3.0,53.0,85.0
Tim Seibert,Hard,5.0,2.0,27.0,47.0
Tim Smyczek,Clay,3.0,1.7241379310344827,42.224137931034484,68.74137931034483
Tim Smyczek,Grass,5.177777777777778,3.111111111111111,44.13333333333333,73.6
Tim Smyczek,Hard,4.145054945054945,2.059340659340659,45.32967032967033,72.6043956043956
Tim Van Rijthoven,Clay,6.352941176470588,3.1176470588235294,45.911764705882355,74.44117647058823
Tim Van Rijthoven,Grass,12.538461538461538,3.0,56.61538461538461,87.84615384615384
Tim Van Rijthoven,Hard,9.895104895104895,2.3496503496503496,46.60839160839161,72.81818181818181
Tim Van Terheijden,Clay,0.0,4.333333333333333,31.666666666666668,53.666666666666664
Tim Wilkison,Clay,0.0,9.0,41.0,60.0
Timi Kivijarvi,Clay,5.0,1.0,19.0,55.0
Timo Fleischfresser,Clay,0.0,1.0,21.0,51.0
Timo Legout,Clay,0.0,3.5,39.5,64.0
Timo Legout,Hard,3.3076923076923075,3.6153846153846154,45.92307692307692,70.38461538461539
Timo Nieminen,Carpet,1.0,3.0,41.0,67.0
Timo Nieminen,Clay,0.875,5.25,40.375,65.8125
Timo Nieminen,Hard,1.8181818181818181,5.090909090909091,43.54545454545455,71.18181818181819
Timo Stodder,Carpet,7.5,7.5,48.0,93.5
Timo Stodder,Clay,1.8620689655172413,2.9827586206896552,42.93103448275862,75.46551724137932
Timo Stodder,Hard,3.857142857142857,3.2857142857142856,34.714285714285715,66.42857142857143
Timofey Skatov,Clay,0.9421052631578948,2.194736842105263,53.23157894736842,74.48421052631579
Timofey Skatov,Grass,4.5,1.75,58.5,99.75
Timofey Skatov,Hard,2.128205128205128,2.230769230769231,49.07692307692308,72.94871794871794
Timofey Skripkin,Hard,1.0,5.0,31.0,49.0
Timofey Stepanov,Hard,2.0,2.0,19.0,39.0
Timothy Sah,Hard,4.0,3.0,28.0,66.0
Timur Alshin,Hard,1.0,2.0,25.0,43.0
Timur Ganiev,Hard,1.0,1.0,31.0,60.0
Timur Khabibulin,Clay,3.090909090909091,7.090909090909091,50.36363636363637,85.9090909090909
Timur Khabibulin,Hard,4.431818181818182,5.454545454545454,38.45454545454545,66.47727272727273
Timur Kiyamov,Hard,1.0,5.0,33.0,56.0
Timur Maulenov,Clay,7.25,5.25,27.25,63.0
Timur Maulenov,Hard,6.0,6.5,22.333333333333332,52.5
Timur Mukhtarulin,Clay,0.0,3.0,21.0,45.0
Timur Mukhtarulin,Hard,1.0,3.0,25.0,43.0
Timur Razmaitov,Hard,0.0,5.0,26.0,42.0
Timur Sottimov,Hard,0.5,6.0,29.5,68.0
Ting Yu Chuang,Carpet,1.0,2.0,38.0,55.0
Ting Yu Chuang,Hard,7.0,3.0,54.0,84.0
Tino Anda,Carpet,3.0,4.0,53.0,87.0
Tinotenda Chanakira,Clay,0.0,6.0,26.0,43.0
Tiran Sanghera,Grass,6.0,9.0,26.0,64.0
Tiran Sanghera,Hard,1.0,4.0,30.0,51.0
Titouan Droguet,Clay,4.266666666666667,2.24,42.42666666666667,71.56
Titouan Droguet,Grass,8.4,2.4,52.0,85.0
Titouan Droguet,Hard,7.291666666666667,1.4861111111111112,45.0,74.58333333333333
Tj Middleton,Carpet,6.5,6.0,41.75,79.0
Tj Middleton,Clay,1.0,0.0,35.0,50.0
Tj Middleton,Hard,4.5,3.5,27.0,49.5
Tobias Blomgren,Clay,1.75,1.5,43.0,66.0
Tobias Blomgren,Hard,3.75,3.75,33.0,63.0
Tobias Clemens,Carpet,6.0,3.0,46.0,82.0
Tobias Clemens,Hard,8.333333333333334,5.666666666666667,53.0,97.0
Tobias Franco,Clay,0.8,4.8,48.733333333333334,74.33333333333333
Tobias Hinzmann,Clay,1.0,5.0,30.0,45.0
Tobias Kamke,Clay,1.4473684210526316,2.963157894736842,41.3421052631579,70.17368421052632
Tobias Kamke,Grass,2.4081632653061225,3.857142857142857,49.02040816326531,79.71428571428571
Tobias Kamke,Hard,2.194130925507901,3.040632054176072,40.48532731376975,69.35440180586907
Tobias Klein,Grass,0.0,4.0,51.0,76.0
Tobias Simon,Clay,11.347826086956522,4.391304347826087,48.0,82.3913043478261
Tobias Simon,Grass,23.75,6.25,49.0,78.0
